,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Instrument
245,2023-09-12 00:00:00-04:00,445.3790108,446.9534439,443.8244966,444.4223633,67565400,0,0,0,SPY
246,2023-09-13 00:00:00-04:00,444.6515626,446.1363156,443.515555,444.9405518,60199300,0,0,0,SPY
247,2023-09-14 00:00:00-04:00,447.4915642,449.4944785,446.1463032,448.7770081,83430800,0,0,0,SPY
248,2023-09-15 00:00:00-04:00,447.1400146,447.480011,442.9200134,443.3699951,111761400,1.583,0,0,SPY
249,2023-09-18 00:00:00-04:00,443.0499878,444.9700012,442.5599976,443.6300049,55752200,0,0,0,SPY
250,2023-09-19 00:00:00-04:00,442.6799927,443.2900085,439.9400024,442.7099915,66478700,0,0,0,SPY
251,2023-09-20 00:00:00-04:00,444.0100098,444.4301147,443.3999939,443.8299866,9305777,0,0,0,SPY
252,2022-09-20 00:00:00-04:00,152.4953416,157.14775,152.1772367,155.9747009,107689800,0,0,,AAPL
253,2022-09-21 00:00:00-04:00,156.4120924,157.8038451,152.6941586,152.813446,101696800,0,0,,AAPL
254,2022-09-22 00:00:00-04:00,151.4813559,153.5590266,150.0200239,151.8392334,86652500,0,0,,AAPL
255,2022-09-23 00:00:00-04:00,150.2983897,150.5767372,147.6838947,149.5428619,96029900,0,0,,AAPL
256,2022-09-26 00:00:00-04:00,148.7774048,152.8631673,148.7575185,149.8808594,93339400,0,0,,AAPL
257,2022-09-27 00:00:00-04:00,151.8392523,153.8075714,149.0656973,150.8650208,84442700,0,0,,AAPL
258,2022-09-28 00:00:00-04:00,146.7693067,149.7516145,143.9858164,148.9563293,146691400,0,0,,AAPL
259,2022-09-29 00:00:00-04:00,145.2383862,145.8547249,139.8503371,141.6397247,128138200,0,0,,AAPL
260,2022-09-30 00:00:00-04:00,140.4468015,142.2560754,137.1861465,137.384964,124925300,0,0,,AAPL
261,2022-10-03 00:00:00-04:00,137.3949386,142.2262783,136.878001,141.6099243,114311700,0,0,,AAPL
262,2022-10-04 00:00:00-04:00,144.1747062,145.3576908,143.4092429,145.2384033,87830100,0,0,,AAPL
263,2022-10-05 00:00:00-04:00,143.2203603,146.5108372,142.1665988,145.5366058,79471000,0,0,,AAPL
264,2022-10-06 00:00:00-04:00,144.9501058,146.6698991,144.3635889,144.5723419,68402200,0,0,,AAPL
265,2022-10-07 00:00:00-04:00,141.6993727,142.2560829,138.6275994,139.2638245,85925600,0,0,,AAPL
266,2022-10-10 00:00:00-04:00,139.5918884,141.0532205,137.7528077,139.5918884,74899000,0,0,,AAPL
267,2022-10-11 00:00:00-04:00,139.0749424,140.5164033,137.4048574,138.1603699,77033700,0,0,,AAPL
268,2022-10-12 00:00:00-04:00,138.3094889,139.5322307,137.3452082,137.5241394,70433700,0,0,,AAPL
269,2022-10-13 00:00:00-04:00,134.1939081,142.7431809,133.5775543,142.1467285,113224000,0,0,,AAPL
270,2022-10-14 00:00:00-04:00,143.4589401,143.6677083,137.3750372,137.5639191,88598000,0,0,,AAPL
271,2022-10-17 00:00:00-04:00,140.238066,142.0572605,139.4427809,141.5701599,85250900,0,0,,AAPL
272,2022-10-18 00:00:00-04:00,144.6319962,145.8348519,139.7807706,142.9022522,99136600,0,0,,AAPL
273,2022-10-19 00:00:00-04:00,140.8544109,144.0951802,140.665529,143.0116119,61758300,0,0,,AAPL
274,2022-10-20 00:00:00-04:00,142.1765594,145.0296291,141.8087312,142.5443726,64522000,0,0,,AAPL
275,2022-10-21 00:00:00-04:00,142.0274289,146.9780706,141.8087251,146.4014893,86548600,0,0,,AAPL
276,2022-10-24 00:00:00-04:00,146.3219525,149.3440175,145.1389681,148.5686188,75981900,0,0,,AAPL
277,2022-10-25 00:00:00-04:00,149.2048585,151.5907138,148.4791678,151.4415894,74732300,0,0,,AAPL
278,2022-10-26 00:00:00-04:00,150.0697287,151.0936532,147.1669359,148.469223,88194300,0,0,,AAPL
279,2022-10-27 00:00:00-04:00,147.1967799,148.1709963,143.2800133,143.9460602,109180200,0,0,,AAPL
280,2022-10-28 00:00:00-04:00,147.3260207,156.5711791,146.948272,154.8215637,164762400,0,0,,AAPL
281,2022-10-31 00:00:00-04:00,152.2567683,153.330401,151.0240755,152.4356995,97943200,0,0,,AAPL
282,2022-11-01 00:00:00-04:00,154.1654333,154.5332464,148.2505259,149.7615509,80379300,0,0,,AAPL
283,2022-11-02 00:00:00-04:00,148.0715782,151.2725898,144.144876,144.1746979,93604600,0,0,,AAPL
284,2022-11-03 00:00:00-04:00,141.2222131,141.9578545,137.9317359,138.0609741,97918500,0,0,,AAPL
285,2022-11-04 00:00:00-04:00,141.4863443,142.063882,133.8091078,137.7921143,140814800,0.23,0,,AAPL
286,2022-11-07 00:00:00-05:00,136.5275107,138.5588374,135.0936258,138.3298187,83374600,0,0,,AAPL
287,2022-11-08 00:00:00-05:00,139.8135016,140.8291574,136.9059084,138.9073639,89908500,0,0,,AAPL
288,2022-11-09 00:00:00-05:00,137.9116111,137.9614018,134.0182183,134.2970276,74917800,0,0,,AAPL
289,2022-11-10 00:00:00-05:00,140.6399615,146.2460327,138.9073483,146.2460327,118854000,0,0,,AAPL
290,2022-11-11 00:00:00-05:00,145.2005048,149.3726912,143.7566528,149.0640106,93979700,0,0,,AAPL
291,2022-11-14 00:00:00-05:00,148.337126,149.6415583,146.8036599,147.6500549,73374100,0,0,,AAPL
292,2022-11-15 00:00:00-05:00,151.5733192,152.9374941,147.9288644,149.4025726,89868300,0,0,,AAPL
293,2022-11-16 00:00:00-05:00,148.4964498,149.2332963,146.6642552,148.1578827,64218300,0,0,,AAPL
294,2022-11-17 00:00:00-05:00,145.8079134,150.8364625,145.5291041,150.0796967,80389400,0,0,,AAPL
295,2022-11-18 00:00:00-05:00,151.6629489,152.0512915,149.3328934,150.6472778,74829600,0,0,,AAPL
296,2022-11-21 00:00:00-05:00,149.5220702,149.7311696,147.0924338,147.3811951,58724100,0,0,,AAPL
297,2022-11-22 00:00:00-05:00,147.5006982,149.7809628,146.305784,149.5419769,51804100,0,0,,AAPL
298,2022-11-23 00:00:00-05:00,148.8150794,151.1849732,148.7055461,150.4282074,58301400,0,0,,AAPL
299,2022-11-25 00:00:00-05:00,147.6799212,148.2475069,146.4949743,147.4807739,35195900,0,0,,AAPL
300,2022-11-28 00:00:00-05:00,144.5234048,146.0170324,142.7708873,143.6073151,69246000,0,0,,AAPL
301,2022-11-29 00:00:00-05:00,143.6770072,144.1948023,139.7537582,140.5702667,83763800,0,0,,AAPL
302,2022-11-30 00:00:00-05:00,140.7992698,148.0881788,139.9528901,147.4011078,111380900,0,0,,AAPL
303,2022-12-01 00:00:00-05:00,147.5803656,148.4964553,145.9871568,147.6799316,71250400,0,0,,AAPL
304,2022-12-02 00:00:00-05:00,145.3399211,147.3712479,145.0312253,147.1820526,65447400,0,0,,AAPL
305,2022-12-05 00:00:00-05:00,147.1422364,150.2788483,145.150733,146.0070801,68826400,0,0,,AAPL
306,2022-12-06 00:00:00-05:00,146.4452022,146.6742208,141.3170721,142.3028717,64727200,0,0,,AAPL
307,2022-12-07 00:00:00-05:00,141.5859372,142.7609169,139.4052385,140.3412476,69721100,0,0,,AAPL
308,2022-12-08 00:00:00-05:00,141.7552145,142.9102902,140.5005728,142.0439758,62128300,0,0,,AAPL
309,2022-12-09 00:00:00-05:00,141.7353041,144.9515933,140.3014191,141.556076,76097000,0,0,,AAPL
310,2022-12-12 00:00:00-05:00,142.0937557,143.8861117,140.4607236,143.8761597,70462700,0,0,,AAPL
311,2022-12-13 00:00:00-05:00,148.8648833,149.3328878,143.6272346,144.852005,93886200,0,0,,AAPL
312,2022-12-14 00:00:00-05:00,144.7325163,146.0369486,140.5603142,142.6016083,82291200,0,0,,AAPL
313,2022-12-15 00:00:00-05:00,140.5105051,141.1975761,135.4520853,135.9200897,98931900,0,0,,AAPL
314,2022-12-16 00:00:00-05:00,136.1092994,137.0652125,133.1618678,133.9385529,160156900,0,0,,AAPL
315,2022-12-19 00:00:00-05:00,134.5360128,134.6256268,130.7621206,131.8076477,79592600,0,0,,AAPL
316,2022-12-20 00:00:00-05:00,130.8318079,132.6839066,129.3381804,131.7379456,77432800,0,0,,AAPL
317,2022-12-21 00:00:00-05:00,132.4150497,136.2287803,132.1860311,134.8745575,85928000,0,0,,AAPL
318,2022-12-22 00:00:00-05:00,133.7792474,133.9883467,129.7464499,131.6682434,77852100,0,0,,AAPL
319,2022-12-23 00:00:00-05:00,130.3638109,131.8574385,129.08925,131.2998199,63814900,0,0,,AAPL
320,2022-12-27 00:00:00-05:00,130.8218556,130.851727,128.1731526,129.4775848,69007800,0,0,,AAPL
321,2022-12-28 00:00:00-05:00,129.1191231,130.4733461,125.3352712,125.5045471,85438400,0,0,,AAPL
322,2022-12-29 00:00:00-05:00,127.4462515,129.925671,127.1873616,129.0593719,75703700,0,0,,AAPL
323,2022-12-30 00:00:00-05:00,127.8644744,129.3979253,126.8886344,129.378006,77034200,0,0,,AAPL
324,2023-01-03 00:00:00-05:00,129.7265233,130.3438845,123.6424801,124.5386581,112117500,0,0,,AAPL
325,2023-01-04 00:00:00-05:00,126.350936,128.1134208,124.5486278,125.8231888,89113600,0,0,,AAPL
326,2023-01-05 00:00:00-05:00,126.5899053,127.2271858,124.2299788,124.4888687,80962700,0,0,,AAPL
327,2023-01-06 00:00:00-05:00,125.4746791,129.7364878,124.3594345,129.0693359,87754700,0,0,,AAPL
328,2023-01-09 00:00:00-05:00,129.9157243,132.8432367,129.3381864,129.5970764,70790800,0,0,,AAPL
329,2023-01-10 00:00:00-05:00,129.706617,130.7023688,127.5757089,130.1746216,63896200,0,0,,AAPL
330,2023-01-11 00:00:00-05:00,130.6924081,132.9428014,129.905771,132.9228973,69458900,0,0,,AAPL
331,2023-01-12 00:00:00-05:00,133.311251,133.6896263,130.8816143,132.8432465,71379600,0,0,,AAPL
332,2023-01-13 00:00:00-05:00,131.469102,134.3468239,131.1006787,134.1875,57809700,0,0,,AAPL
333,2023-01-17 00:00:00-05:00,134.2572028,136.7067435,133.5601797,135.3624878,63646600,0,0,,AAPL
334,2023-01-18 00:00:00-05:00,136.2387504,138.0211392,134.4563464,134.6355896,69672800,0,0,,AAPL
335,2023-01-19 00:00:00-05:00,133.510396,135.6711755,133.2017154,134.695343,58280400,0,0,,AAPL
336,2023-01-20 00:00:00-05:00,134.7052932,137.4336584,133.6497988,137.2842865,80223600,0,0,,AAPL
337,2023-01-23 00:00:00-05:00,137.5332254,142.7111466,137.3141588,140.5105286,81760300,0,0,,AAPL
338,2023-01-24 00:00:00-05:00,139.7139143,142.5518127,139.7039623,141.9244843,66435100,0,0,,AAPL
339,2023-01-25 00:00:00-05:00,140.2914591,141.8249101,138.2202937,141.2573395,65799300,0,0,,AAPL
340,2023-01-26 00:00:00-05:00,142.5617669,143.6371805,141.297158,143.3484192,54105100,0,0,,AAPL
341,2023-01-27 00:00:00-05:00,142.551807,146.6045082,142.472145,145.3100281,70555800,0,0,,AAPL
342,2023-01-30 00:00:00-05:00,144.344182,144.9316719,142.2431451,142.3925018,64015300,0,0,,AAPL
343,2023-01-31 00:00:00-05:00,142.0937604,143.7267926,141.6755466,143.677002,65874500,0,0,,AAPL
344,2023-02-01 00:00:00-05:00,143.3583602,145.9871438,140.7196245,144.812149,77663600,0,0,,AAPL
345,2023-02-02 00:00:00-05:00,148.2674189,150.5377315,147.5405244,150.1792755,118339000,0,0,,AAPL
346,2023-02-03 00:00:00-05:00,147.4011136,156.7113975,147.2019663,153.8436279,154357300,0,0,,AAPL
347,2023-02-06 00:00:00-05:00,151.9218464,152.4495936,150.1394424,151.0854034,69858300,0,0,,AAPL
348,2023-02-07 00:00:00-05:00,150.0000373,154.570534,150.0000373,153.9929962,83322600,0,0,,AAPL
349,2023-02-08 00:00:00-05:00,153.2262772,153.9233003,150.5277834,151.2745972,64120100,0,0,,AAPL
350,2023-02-09 00:00:00-05:00,153.1267062,153.6743728,149.7809797,150.2290649,56007100,0,0,,AAPL
351,2023-02-10 00:00:00-05:00,149.0522783,150.9271393,148.8129276,150.5980377,57450700,0.23,0,,AAPL
352,2023-02-13 00:00:00-05:00,150.538215,153.8391831,150.5082981,153.4303131,62199000,0,0,,AAPL
353,2023-02-14 00:00:00-05:00,151.7050183,153.3505263,150.448461,152.782074,61707600,0,0,,AAPL
354,2023-02-15 00:00:00-05:00,152.6923201,155.0757997,152.4629518,154.9062653,65573800,0,0,,AAPL
355,2023-02-16 00:00:00-05:00,153.0912286,155.9035431,152.9316766,153.2906952,68167900,0,0,,AAPL
356,2023-02-17 00:00:00-05:00,151.9343987,152.5826195,150.4384907,152.1338501,59144100,0,0,,AAPL
357,2023-02-21 00:00:00-05:00,149.7902603,150.8872657,148.00515,148.0749512,58867200,0,0,,AAPL
358,2023-02-22 00:00:00-05:00,148.4638848,149.5409404,146.7585581,148.5037842,51011300,0,0,,AAPL
359,2023-02-23 00:00:00-05:00,149.6805518,149.9298698,146.8383357,148.9924316,48394200,0,0,,AAPL
360,2023-02-24 00:00:00-05:00,146.7086867,146.7884702,145.3224792,146.3097839,55469600,0,0,,AAPL
361,2023-02-27 00:00:00-05:00,147.3070609,148.7630696,147.0477604,147.5164795,44998500,0,0,,AAPL
362,2023-02-28 00:00:00-05:00,146.648855,148.673316,146.4294539,147.0078735,50547000,0,0,,AAPL
363,2023-03-01 00:00:00-05:00,146.4294472,146.8283499,144.6144048,144.9135895,55479000,0,0,,AAPL
364,2023-03-02 00:00:00-05:00,143.9861379,146.3097835,143.5074364,145.5119629,52238100,0,0,,AAPL
365,2023-03-03 00:00:00-05:00,147.6361473,150.6977798,146.9280927,150.6179962,70732300,0,0,,AAPL
366,2023-03-06 00:00:00-05:00,153.3704552,155.8736177,153.0413688,153.4103546,87558000,0,0,,AAPL
367,2023-03-07 00:00:00-05:00,153.2807093,153.6098109,150.7177281,151.1864471,56182000,0,0,,AAPL
368,2023-03-08 00:00:00-05:00,152.3931385,153.0513417,151.4158162,152.4529724,47204800,0,0,,AAPL
369,2023-03-09 00:00:00-05:00,153.141083,154.1184052,149.8201654,150.179184,53833600,0,0,,AAPL
370,2023-03-10 00:00:00-05:00,149.8002363,150.5282406,147.2073229,148.0948944,68572400,0,0,,AAPL
371,2023-03-13 00:00:00-04:00,147.4067773,152.722239,147.2970767,150.0595245,84457100,0,0,,AAPL
372,2023-03-14 00:00:00-04:00,150.8673126,152.9815245,149.6905389,152.1737366,73695900,0,0,,AAPL
373,2023-03-15 00:00:00-04:00,150.7775696,152.8319476,149.5110297,152.5726624,77167900,0,0,,AAPL
374,2023-03-16 00:00:00-04:00,151.7449143,156.033187,151.2263286,155.4248505,76161100,0,0,,AAPL
375,2023-03-17 00:00:00-04:00,155.6542193,156.3124225,153.8591266,154.5771637,98944600,0,0,,AAPL
376,2023-03-20 00:00:00-04:00,154.6469811,157.3894792,153.7294775,156.9706116,73641400,0,0,,AAPL
377,2023-03-21 00:00:00-04:00,156.8908298,158.965142,156.1129436,158.8454742,73938300,0,0,,AAPL
378,2023-03-22 00:00:00-04:00,158.8654357,161.6976845,157.3794949,157.3994446,75701800,0,0,,AAPL
379,2023-03-23 00:00:00-04:00,158.3967114,161.1092924,157.2498395,158.4964294,67622100,0,0,,AAPL
380,2023-03-24 00:00:00-04:00,158.4266434,159.9026018,157.419404,159.812851,59196500,0,0,,AAPL
381,2023-03-27 00:00:00-04:00,159.5036961,160.3314337,157.4393356,157.8482208,52390300,0,0,,AAPL
382,2023-03-28 00:00:00-04:00,157.5390593,158.057645,155.5544825,157.2199249,45992200,0,0,,AAPL
383,2023-03-29 00:00:00-04:00,158.9352461,160.6106711,158.9153116,160.3314362,51305700,0,0,,AAPL
384,2023-03-30 00:00:00-04:00,161.0893613,162.0267995,160.8300761,161.917099,49501700,0,0,,AAPL
385,2023-03-31 00:00:00-04:00,161.9968689,164.5498828,161.4683159,164.4501495,68749800,0,0,,AAPL
386,2023-04-03 00:00:00-04:00,163.8218793,165.8363578,163.7720127,165.7166901,56976200,0,0,,AAPL
387,2023-04-04 00:00:00-04:00,166.145532,166.3848676,164.6595911,165.1781769,46278300,0,0,,AAPL
388,2023-04-05 00:00:00-04:00,164.2906005,164.5997524,161.3586183,163.3132629,51511700,0,0,,AAPL
389,2023-04-06 00:00:00-04:00,161.9868879,164.5100001,161.5580682,164.2108154,45390100,0,0,,AAPL
390,2023-04-10 00:00:00-04:00,160.9796456,161.5879822,159.6433048,161.5879822,47716900,0,0,,AAPL
391,2023-04-11 00:00:00-04:00,161.9071181,161.9170853,160.072126,160.3613434,47644200,0,0,,AAPL
392,2023-04-12 00:00:00-04:00,160.7801936,161.6178984,159.3441194,159.6632538,50133100,0,0,,AAPL
393,2023-04-13 00:00:00-04:00,161.1890809,165.3477034,160.9796471,165.1083527,68445600,0,0,,AAPL
394,2023-04-14 00:00:00-04:00,164.1410041,165.8662957,163.3731156,164.7593231,49386500,0,0,,AAPL
395,2023-04-17 00:00:00-04:00,164.6396336,164.9388183,163.5825277,164.7792511,41516200,0,0,,AAPL
396,2023-04-18 00:00:00-04:00,165.6468986,166.9533226,165.198114,166.0158844,49923000,0,0,,AAPL
397,2023-04-19 00:00:00-04:00,165.3477197,167.7012825,165.0884192,167.1727295,47720200,0,0,,AAPL
398,2023-04-20 00:00:00-04:00,165.6369036,167.4120466,165.1083507,166.1953735,52456400,0,0,,AAPL
399,2023-04-21 00:00:00-04:00,164.5997564,165.9959312,164.0412865,164.5698395,58337300,0,0,,AAPL
400,2023-04-24 00:00:00-04:00,164.549881,165.1482502,163.4429084,164.8789825,41949600,0,0,,AAPL
401,2023-04-25 00:00:00-04:00,164.7393666,165.8563064,163.2833428,163.3232422,48714100,0,0,,AAPL
402,2023-04-26 00:00:00-04:00,162.6151756,164.8291207,162.3558903,163.3132629,45498800,0,0,,AAPL
403,2023-04-27 00:00:00-04:00,164.7393748,168.1001768,164.7393748,167.950592,64902300,0,0,,AAPL
404,2023-04-28 00:00:00-04:00,168.0303763,169.386667,167.4220398,169.2171173,55209200,0,0,,AAPL
405,2023-05-01 00:00:00-04:00,168.8182132,169.9850197,168.1799597,169.1273651,52472900,0,0,,AAPL
406,2023-05-02 00:00:00-04:00,169.6259901,169.8852905,167.0829435,168.0802155,48425700,0,0,,AAPL
407,2023-05-03 00:00:00-04:00,169.0376052,170.4537297,166.7039924,166.9931946,65136000,0,0,,AAPL
408,2023-05-04 00:00:00-04:00,164.440184,166.5843128,163.8617644,165.3377228,81235400,0,0,,AAPL
409,2023-05-05 00:00:00-04:00,170.5135657,173.8245162,170.2941647,173.0965118,113316400,0,0,,AAPL
410,2023-05-08 00:00:00-04:00,172.0094659,173.3757389,171.6404802,173.0266876,55962800,0,0,,AAPL
411,2023-05-09 00:00:00-04:00,172.5779291,173.0665827,171.1318877,171.3014221,45326900,0,0,,AAPL
412,2023-05-10 00:00:00-04:00,172.5480124,173.5552517,171.4310574,173.0865326,53724500,0,0,,AAPL
413,2023-05-11 00:00:00-04:00,173.3757495,174.1137211,171.7003246,173.2760162,49514700,0,0,,AAPL
414,2023-05-12 00:00:00-04:00,173.3858521,173.8252611,170.7693903,172.3372803,45497800,0.24,0,,AAPL
415,2023-05-15 00:00:00-04:00,172.9264934,172.976429,171.2387699,171.8379669,37266700,0,0,,AAPL
416,2023-05-16 00:00:00-04:00,171.758073,172.9065161,171.5683268,171.8379669,42110300,0,0,,AAPL
417,2023-05-17 00:00:00-04:00,171.4784486,172.6967894,170.1901797,172.4571228,57951600,0,0,,AAPL
418,2023-05-18 00:00:00-04:00,172.7666959,175.0036805,172.3472641,174.8139343,65496700,0,0,,AAPL
419,2023-05-19 00:00:00-04:00,176.1521347,176.1521347,174.7040931,174.9237976,55772400,0,0,,AAPL
420,2023-05-22 00:00:00-04:00,173.7453681,174.4743946,173.2160841,173.9650726,43570900,0,0,,AAPL
421,2023-05-23 00:00:00-04:00,172.8965339,173.1461968,171.0490226,171.3286438,50747300,0,0,,AAPL
422,2023-05-24 00:00:00-04:00,170.8592725,172.1874808,170.2900491,171.6082611,45143500,0,0,,AAPL
423,2023-05-25 00:00:00-04:00,172.1774942,173.6654751,171.458464,172.7567139,56058300,0,0,,AAPL
424,2023-05-26 00:00:00-04:00,173.0862804,175.5329735,172.8765569,175.1934204,54835000,0,0,,AAPL
425,2023-05-30 00:00:00-04:00,176.72136,178.7486211,176.3318866,177.0608978,55964400,0,0,,AAPL
426,2023-05-31 00:00:00-04:00,177.090865,179.1081452,176.5216264,177.0109711,99625300,0,0,,AAPL
427,2023-06-01 00:00:00-04:00,177.4603611,179.8770958,176.6913952,179.8471375,68901800,0,0,,AAPL
428,2023-06-02 00:00:00-04:00,180.7858723,181.5348609,179.018255,180.7059784,61945900,0,0,,AAPL
429,2023-06-05 00:00:00-04:00,182.3837196,184.700583,177.7998978,179.3378296,121946500,0,0,,AAPL
430,2023-06-06 00:00:00-04:00,179.7273076,179.8770993,177.1907244,178.968338,64848400,0,0,,AAPL
431,2023-06-07 00:00:00-04:00,178.1993592,180.9656278,177.0808745,177.5802002,61944600,0,0,,AAPL
432,2023-06-08 00:00:00-04:00,177.6600796,180.5961172,177.2206858,180.3264923,50214900,0,0,,AAPL
433,2023-06-09 00:00:00-04:00,181.255238,181.9842493,180.3864161,180.7159729,48870700,0,0,,AAPL
434,2023-06-12 00:00:00-04:00,181.0255541,183.642016,180.7259556,183.5421448,54274900,0,0,,AAPL
435,2023-06-13 00:00:00-04:00,182.5534832,183.9016535,182.1939681,183.0627899,54929100,0,0,,AAPL
436,2023-06-14 00:00:00-04:00,183.1227151,184.1413439,181.7745448,183.7019348,57462900,0,0,,AAPL
437,2023-06-15 00:00:00-04:00,183.7119319,186.2684773,183.5321668,185.7591553,65433200,0,0,,AAPL
438,2023-06-16 00:00:00-04:00,186.4781805,186.7378396,184.0215064,184.6706238,101235600,0,0,,AAPL
439,2023-06-20 00:00:00-04:00,184.1613163,185.8490397,184.1613163,184.760498,49799100,0,0,,AAPL
440,2023-06-21 00:00:00-04:00,184.6506489,185.1599709,182.3437665,183.7119293,49515700,0,0,,AAPL
441,2023-06-22 00:00:00-04:00,183.4922198,186.7977536,183.4223069,186.747818,51245300,0,0,,AAPL
442,2023-06-23 00:00:00-04:00,185.2997722,187.307056,184.7604919,186.4282379,53079300,0,0,,AAPL
443,2023-06-26 00:00:00-04:00,186.5780507,187.7964066,184.9802023,185.0201569,48088700,0,0,,AAPL
444,2023-06-27 00:00:00-04:00,185.6393095,188.135938,185.419605,187.8063812,50730800,0,0,,AAPL
445,2023-06-28 00:00:00-04:00,187.6765543,189.6438988,187.3470127,188.9947815,51216800,0,0,,AAPL
446,2023-06-29 00:00:00-04:00,188.8250133,189.8136837,188.6852027,189.3343201,46347300,0,0,,AAPL
447,2023-06-30 00:00:00-04:00,191.3715791,194.2177265,191.0020677,193.7084198,85069600,0,0,,AAPL
448,2023-07-03 00:00:00-04:00,193.518682,193.6185532,191.5014017,192.20047,31458200,0,0,,AAPL
449,2023-07-05 00:00:00-04:00,191.3116575,192.7197444,190.3629265,191.0719757,46920300,0,0,,AAPL
450,2023-07-06 00:00:00-04:00,189.583986,191.7610541,188.9448497,191.5513306,45094300,0,0,,AAPL
451,2023-07-07 00:00:00-04:00,191.1518781,192.4101734,189.9834577,190.4228516,46778000,0,0,,AAPL
452,2023-07-10 00:00:00-04:00,189.0047692,189.7337957,186.7877618,188.3556519,59922200,0,0,,AAPL
453,2023-07-11 00:00:00-04:00,188.9049157,189.0447263,186.3483703,187.8263702,46638100,0,0,,AAPL
454,2023-07-12 00:00:00-04:00,189.4241937,191.4414738,188.215834,189.5140839,60750200,0,0,,AAPL
455,2023-07-13 00:00:00-04:00,190.2430959,190.9321678,189.5240657,190.2830353,41342300,0,0,,AAPL
456,2023-07-14 00:00:00-04:00,189.9734597,190.9221755,189.374278,190.4328461,41573900,0,0,,AAPL
457,2023-07-17 00:00:00-04:00,191.6412005,194.0579504,191.5513255,193.7283936,50520200,0,0,,AAPL
458,2023-07-18 00:00:00-04:00,193.0892576,194.0679317,192.1605038,193.4687347,48353800,0,0,,AAPL
459,2023-07-19 00:00:00-04:00,192.839596,197.9626674,192.3901906,194.8368988,80507300,0,0,,AAPL
460,2023-07-20 00:00:00-04:00,194.8269009,196.2050447,192.2403973,192.8695526,59581200,0,0,,AAPL
461,2023-07-21 00:00:00-04:00,193.8382585,194.7070804,190.9721183,191.6811676,71917800,0,0,,AAPL
462,2023-07-24 00:00:00-04:00,193.1491801,194.6471573,191.9907408,192.4900665,45377800,0,0,,AAPL
463,2023-07-25 00:00:00-04:00,193.0692845,194.1777882,192.6598338,193.3588867,37283200,0,0,,AAPL
464,2023-07-26 00:00:00-04:00,193.4088189,195.3761634,193.0593001,194.2377014,47471900,0,0,,AAPL
465,2023-07-27 00:00:00-04:00,195.7556539,196.9340552,192.2903323,192.9594269,47460200,0,0,,AAPL
466,2023-07-28 00:00:00-04:00,194.4074786,196.3648422,193.8781946,195.565918,48291400,0,0,,AAPL
467,2023-07-31 00:00:00-04:00,195.7956004,196.2250284,194.9966762,196.1850739,38824100,0,0,,AAPL
468,2023-08-01 00:00:00-04:00,195.9753619,196.4646914,195.0166499,195.3462067,35175100,0,0,,AAPL
469,2023-08-02 00:00:00-04:00,194.7769713,194.9167819,191.591286,192.3202972,50389300,0,0,,AAPL
470,2023-08-03 00:00:00-04:00,191.3116707,192.1105797,190.4328525,190.9122009,61235200,0,0,,AAPL
471,2023-08-04 00:00:00-04:00,185.2698215,187.1273138,181.6746702,181.7445831,115799700,0,0,,AAPL
472,2023-08-07 00:00:00-04:00,181.8843858,182.8830372,177.1108333,178.6088104,97576100,0,0,,AAPL
473,2023-08-08 00:00:00-04:00,179.4476734,180.026893,177.3405183,179.5575256,67823000,0,0,,AAPL
474,2023-08-09 00:00:00-04:00,180.6260856,180.6860023,176.7712904,177.949707,60378500,0,0,,AAPL
475,2023-08-10 00:00:00-04:00,179.2379539,180.5062455,177.3604996,177.7299957,54686900,0,0,,AAPL
476,2023-08-11 00:00:00-04:00,177.3200073,178.6199951,176.5500031,177.7899933,51988100,0.24,0,,AAPL
477,2023-08-14 00:00:00-04:00,177.9700012,179.6900024,177.3099976,179.4600067,43675600,0,0,,AAPL
478,2023-08-15 00:00:00-04:00,178.8800049,179.4799957,177.0500031,177.4499969,43622600,0,0,,AAPL
479,2023-08-16 00:00:00-04:00,177.1300049,178.5399933,176.5,176.5700073,46964900,0,0,,AAPL
480,2023-08-17 00:00:00-04:00,177.1399994,177.5099945,173.4799957,174,66062900,0,0,,AAPL
481,2023-08-18 00:00:00-04:00,172.3000031,175.1000061,171.9600067,174.4900055,61114200,0,0,,AAPL
482,2023-08-21 00:00:00-04:00,175.0700073,176.1300049,173.7400055,175.8399963,46311900,0,0,,AAPL
483,2023-08-22 00:00:00-04:00,177.0599976,177.6799927,176.25,177.2299957,42084200,0,0,,AAPL
484,2023-08-23 00:00:00-04:00,178.5200043,181.5500031,178.3300018,181.1199951,52722800,0,0,,AAPL
485,2023-08-24 00:00:00-04:00,180.6699982,181.1000061,176.0099945,176.3800049,54945800,0,0,,AAPL
486,2023-08-25 00:00:00-04:00,177.3800049,179.1499939,175.8200073,178.6100006,51449600,0,0,,AAPL
487,2023-08-28 00:00:00-04:00,180.0899963,180.5899963,178.5500031,180.1900024,43820700,0,0,,AAPL
488,2023-08-29 00:00:00-04:00,179.6999969,184.8999939,179.5,184.1199951,53003900,0,0,,AAPL
489,2023-08-30 00:00:00-04:00,184.9400024,187.8500061,184.7400055,187.6499939,60813900,0,0,,AAPL
490,2023-08-31 00:00:00-04:00,187.8399963,189.1199951,187.4799957,187.8699951,60794500,0,0,,AAPL
